Serving Size (oz),Calories,Calories From Fat (g),Total Fat (g),Saturated Fat (g),Trans Fat (g),Cholesterol (mg),Sodium (mg),Total Carb (g),Dietary Fiber (g),Sugars (g),Protein (g)
'Steamed Ginger Fish - ', 2, 70.0, 35.0, 0, 4.0, 1.0, 0, 15.0, 660.0, 3.0, 0, 0, 2.0, 0, 5.0
'China Mist Iced Tea - (Med.)', 30.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'China Mist Iced Tea - (Lrg.)', 42.0, 0, 0, 0, 0, 0, 0, 0, 0, 0
'Fortune Cookies', 8, 32, 2, 0, 0, 0, 0, 8, 7, 0, 3, 1
'Chocolate Chip Chunk Cookie', 1.2, 160, 60, 7, 3, 0, 5, 125, 25, 1, 14, 2
'Pepsi - (Sm.)', 22.0, 240.0, 0, 0, 0, 60.0, 67.0, 0, 65.0, 0
'Pepsi - (Med.)', 30, 330, 0, 0, 0, 0, 0, 80, 92, 0, 89, 0
'Pepsi - (Lrg.)', 42.0, 460.0, 0.0, 0.0, 0.0, 115.0, 129.0, 0.0, 124.0, 0.0
'Diet Pepsi - (Sm.)', 22.0, 0, 0, 0, 0, 60, 0, 0, 0, 0
'Diet Pepsi - (Med.)', 30.0, 0, 0, 0, 0, 0, 80.0, 0, 0, 0, 0
'Diet Pepsi - (Lrg.)', 42.0, 0, 0, 0, 0, 115, 0, 0, 0, 0
'Mountain Dew2 - (Sm.)', 22.0, 260.0, 0.0, 0.0, 0.0, 0.0, 85.0, 70.0, 0.0, 70.0, 0.0
'Mountain Dew2 - (Med.)', 30, 360, 0, 0, 0, 115, 95, 0, 95, 0
'Mountain Dew - (Lrg.)', 42.0, 510.0, 0, 0, 0, 0, 160.0, 133.0, 0, 133.0, 0
'Dr Pepper - (Sm.)', 22, 206, 0, 0, 0, 0, 72, 56, 0, 56, 0
'Dr Pepper8 - (Med.)', 30, 281, 0, 0, 0, 0, 98, 76, 0, 76, 0
'Dr. Pepper - (Lrg.)', 42.0, 394.0, 0, 0, 0, 138.0, 106.0, 0, 106.0, 0
'Mug Root Beer - (Sm.)', 22, 240, 0, 0, 0, 0, 35, 63, 0, 63, 0
'Mug Root Beer - (Med.)', 30, 330.0, 0, 0, 0, 50, 85, 0, 85, 0
'Mug Root Beer - (Lrg.)', 42.0, 460.0, 0.0, 0.0, 0.0, 70.0, 119.0, 0.0, 119.0, 0.0
'Sierra Mist - (Sm.)', 22.0, 240.0, 0, 0, 0, 0, 50.0, 65.0, 0, 65.0, 0
'Sierra Mist - (Med.)', 30.0, 330.0, 0.0, 0.0, 0.0, 0.0, 65.0, 89.0, 0.0, 89.0, 0.0
'Sierra Mist - (Lrg.)', 42.0, 460.0, 0.0, 0.0, 0.0, 90.0, 124.0, 0.0, 124.0, 0.0
'Lipton No Calorie Brisk Peach - (Sm.)', 22.0, 0.0, 0.0, 0.0, 0.0, 170.0, 0.0, 0.0, 0.0, 0.0
'Chow Mein', 9.4, 510.0, 200.0, 22.0, 4.0, 0.0, 0.0, 980.0, 65.0, 4.0, 9.0, 13.0
'Chow Fun -', 8.5, 410.0, 80.0, 9.0, 1.0, 0.0, 0.0, 1110.0, 73.0, 1.0, 6.0, 9.0
'Fried Rice', 9.3, 520, 140, 16, 3, 0, 150, 790, 82, 1, 3, 12
'Brown Steamed Rice', 10.4, 420, 35, 4, 1, 0, 0, 15, 86, 4, 1, 9
'White Steamed Rice', 8.1, 380, 0, 0, 0, 0, 0, 87, 0, 0, 7
'Mixed Vegetables - (Side)', 8.6, 80, 5, 0.5, 0, 0, 540, 16, 5, 5, 4
'Country Style Bean Curd', 5.7, 191, 113, 12, 1.5, 0, 0, 945, 14, 2, 8, 7
'Eggplant Tofu', 6.1, 340, 210, 24, 3.5, 0, 0, 520, 23, 3, 17, 7
'Hot Szechuan Tofu - ', 155.0, 140.0, 70.0, 8.0, 1.0, 0, 0, 580.0, 10.0, 2.0, 5.0, 6.0
'Mixed Veggies - (Entree)', 4.3, 35, 0, 0, 0, 0, 280, 8, 3, 2, 2
'Black Pepper Chicken', 6.3, 280, 165, 19, 3, 0, 52, 1140, 14, 1, 7, 13
'Kung Pao Chicken', 6.2, 290.0, 170.0, 19.0, 3.0, 0, 53.0, 970.0, 14.0, 2.0, 6.0, 16.0
'Grilled Teriyaki Chicken', 6.0, 300.0, 120.0, 13.0, 4.0, 0.0, 185.0, 530.0, 8.0, 0.0, 8.0, 36.0
'Grilled Asian Chicken', 6.0, 300.0, 120.0, 13.0, 4.0, 0.0, 185.0, 530.0, 8.0, 0.0, 8.0, 36.0
'Teriyaki Chicken', 6, 340.0, 110.0, 13.0, 3.5, 0.0, 195.0, 630.0, 14.0, 3.0, 10.0, 41.0
'Asian Chicken', 102.06, 200, 70, 8, 2, 0, 115, 380, 8, 2, 6, 25
'Mushroom Chicken', 4.4, 130, 100, 11, 2, 0, 40, 650, 8, 0, 4, 10
'Orange Chicken', 4.1, 260, 120, 13, 2.5, 0, 60, 450, 32, 0, 14, 10
'Potato Chicken', 110.0, 140.0, 70.0, 8.0, 1.5, 0.0, 20.0, 510.0, 15.0, 0.0, 3.0, 6.0
'CHICKEN BREAST', 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
'String Bean Chicken Breast', 4.2, 140, 60, 7, 1.5, 0, 26, 440, 10, 3, 3, 11
'SweetFire Chicken Breast', 4.4, 280, 100, 12, 2, 0, 25, 240, 35, 1, 20, 10
'Sweet & Sour Chicken Breast', 4.1, 270, 90, 10, 2, 0, 20, 220, 35, 1, 21, 9
'Beijing Beef', 4.2, 350.0, 180.0, 20.0, 4.0, 0, 20.0, 490.0, 34.0, 1.0, 18.0, 10.0
'Broccoli Beef', 5.1, 110, 50, 6, 1, 0, 10, 400, 10, 2, 5, 7
'Shanghai Angus Steak', 4.1, 240, 130, 14, 3, 0, 40, 630, 12, 1, 8, 17
'Chinese Spare Ribs', 3, 240.0, 130.0, 14.0, 3.0, 0, 40.0, 630.0, 12.0, 1.0, 8.0, 17.0
'Crispy Shrimp', 220.0, 170.0, 80.0, 8.0, 1.5, 0.0, 40.0, 520.0, 17.0, 1.0, 1.0, 6.0
'Honey Walnut Shrimp', 140.0, 200.0, 110.0, 13.0, 2.0, 0.0, 55.0, 240.0, 14.0, 1.0, 5.0, 7.0
'Golden Treasure Shrimp -', 5, 360.0, 160.0, 18.0, 3.0, 0, 100.0, 440.0, 35.0, 2.0, 14.0, 14.0
'Chow Mein', 5.2, 280, 110, 12, 2, 0, 0, 540, 36, 2, 5, 7
'Chow Fun', 6.2, 300, 60, 6, 0.5, 0, 0, 810, 53, 1, 4, 6
'Fried Rice', 6.2, 350.0, 90.0, 11.0, 2.0, 0, 100.0, 530.0, 55.0, 0, 2.0, 8.0
'Brown Steamed Rice', 7.8, 310, 25, 3, 0.5, 0, 0, 10, 64, 3, 1, 7
'White Steamed Rice', 5.1, 240, 0, 0, 0, 0, 0, 54, 0, 0, 5
'Mixed Veggies - (Side)', 6.4, 70, 0, 0, 0, 0, 0, 400, 12, 4, 4, 3
'Country Style Bean Curd -', 4.1, 122.0, 70.0, 8.0, 1.0, 0.0, 0.0, 600.0, 9.0, 1.0, 5.0, 4.0
'Eggplant Tofu', 130.0, 250.0, 160.0, 18.0, 2.5, 0.0, 0.0, 390.0, 17.0, 2.0, 13.0, 5.0
'Hot Szechuan Tofu', 4.1, 100, 50, 6, 0.5, 0, 0, 430, 7, 1, 4, 4
'Mixed Veggies - (Entree)', 3.2, 30, 0, 0, 0, 0, 0, 200, 6, 2, 2, 2
'Black Pepper Chicken', 130.0, 200.0, 120.0, 14.0, 2.5, 0.0, 40.0, 830.0, 11.0, 1.0, 5.0, 10.0
'Kung Pao Chicken B', 4.4, 200, 120, 14, 2.5, 0, 40, 690, 10, 2, 4, 11
'Grilled Teriyaki Chicken', 102.06, 180.0, 70.0, 8.0, 2.5, 0, 110.0, 320.0, 5.0, 0, 5.0, 22.0
'Grilled Asian Chicken', 102.06, 180.0, 70.0, 8.0, 2.5, 0, 110.0, 320.0, 5.0, 0, 5.0, 22.0
'Teriyaki Chicken', 3.6, 200.0, 70.0, 8.0, 2.0, 0, 115.0, 380.0, 8.0, 2.0, 6.0, 25.0
'Steamed Ginger Fish - ', 6.0, 200.0, 110.0, 12.0, 2.5, 0, 40.0, 1990.0, 8.0, 0, 6.0, 15.0
'Crispy Shrimp', 1.8, 130, 60, 6, 1, 0, 30, 400, 13, 1, 1, 5
'Chicken Egg Roll', 3.3, 160.0, 60.0, 6.0, 1.5, 0, 20.0, 250.0, 20.0, 1.0, 2.0, 6.0
'Chicken Potsticker', 3.3, 160, 60, 6, 1.5, 0, 20, 250, 20, 1, 2, 6
'Cream Cheese Rangoon', 2.4, 190, 70, 8, 5, 0, 35, 180, 24, 2, 1, 5
'Veggie Spring Roll', 3.4, 190, 80, 8, 1.5, 0, 0, 520, 27, 2, 3, 3
'Hot & Sour Soup - (Cup)', 12.2, 120, 40, 4.5, 0.5, 0, 65, 880, 14, 1, 4, 7
'Hot & Sour Soup - (Bowl)', 17.4, 170, 60, 6, 1, 0, 90, 1260, 20, 1, 6, 10
'Teriyaki Sauce', 1.8, 70, 5, 0, 0, 380, 16, 0, 14, 0
'Sweet & Sour Sauce', 1.8, 70, 0, 0, 0, 115, 21, 0, 20, 0
'Chili Sauce', 7, 10, 0, 0, 0, 0, 125, 2, 0, 2, 0
'Soy Sauce - 1 Packet (7g)', 5, 0, 0, 0, 0, 375, 0, 0, 0, 0
'Potsticker Sauce', 11.4, 10, 0, 0, 0, 290, 3, 0, 2, 0
'Hot Mustard', 7, 10, 10, 1, 0, 0, 0, 115, 0, 0, 0, 0
'Plum Sauce', 7, 15, 0, 0, 0, 0, 55, 3, 0, 3, 0
'Standa', 20, 19, 19, 9, 6, 6, 19
'Asian Chicken', 6, 340.0, 110.0, 13.0, 3.5, 0, 195.0, 630.0, 14.0, 3.0, 10.0, 41.0
'Mushroom Chicken', 5.7, 170, 80, 9, 2, 0, 41, 750, 11, 1, 4, 12
'Orange Chicken', 162.25, 380.0, 160.0, 18.0, 3.5, 0, 80.0, 620.0, 45.0, 0, 19.0, 14.0
'Potato Chicken', 5.2, 190.0, 90.0, 10.0, 2.0, 0, 30.0, 680.0, 18.0, 2.0, 4.0, 8.0
'String Bean Chicken Breast', 5.6, 190, 80, 9, 2, 0, 34, 590, 13, 4, 4, 14
'SweetFire Chicken Breast', 5.8, 380.0, 140.0, 15.0, 3.0, 0, 35.0, 320.0, 47.0, 1.0, 27.0, 13.0
'Sweet & Sour Chicken Breast - ', 155.9, 300.0, 110.0, 12.0, 3.0, 0.0, 25.0, 260.0, 40.0, 1.0, 24.0, 10.0
'Beijing Beef', 5.6, 470.0, 240.0, 26.0, 5.0, 0, 25.0, 660.0, 46.0, 1.0, 24.0, 13.0
'Broccoli Beef', 5.4, 150, 70, 7, 1.5, 0, 12, 520, 13, 2, 7, 9
'Shanghai Angus Steak', 5.4, 310.0, 170.0, 19.0, 4.0, 0.0, 50.0, 830.0, 16.0, 1.0, 11.0, 22.0
'Chinese Spare Ribs - ', 5, 370.0, 230.0, 25.0, 9.0, 0, 90.0, 740.0, 7.0, 1.0, 7.0, 28.0
'Crispy Shrimp (Entree)', 3.5, 260, 120, 13, 2, 0, 60, 800, 26, 1, 2, 9
'Honey Walnut Shrimp', 3.7, 360.0, 200.0, 23.0, 3.5, 0, 100.0, 440.0, 35.0, 2.0, 9.0, 13.0
'Golden Treasure Shrimp - ', 5, 360.0, 160.0, 18.0, 3.0, 0, 100.0, 440.0, 35.0, 2.0, 14.0, 14.0
